"t","i","j","k","v","q"
2021,710,466,690919,2.422,"        0.371"
2021,710,466,691490,2.04,"        0.056"
2021,710,466,700721,1.675,"        0.223"
2021,710,466,700910,12.778,"        5.194"
2021,710,466,701090,0.003,"           NA"
2021,710,466,701339,0.084,"        0.046"
2021,710,466,701790,4.573,"        0.223"
2021,710,466,701939,4.946,"        0.077"
2021,710,466,711319,4.466,"        0.029"
2021,710,466,720510,7.549,"       56.254"
2021,710,466,720821,6.5,"        0.582"
2021,710,466,720824,3.561,"        1.084"
2021,710,466,720890,4.275,"        4.708"
2021,710,466,721210,0.002,"           NA"
2021,710,466,721339,1.258,"        0.018"
2021,710,466,721590,68.074,"        0.829"
2021,710,466,721633,16.345,"       17.253"
2021,710,466,721690,5.481,"        6.072"
2021,710,466,721990,0.989,"        0.040"
2021,710,466,722490,0.088,"        0.050"
2021,710,466,722990,0.869,"        0.120"
2021,710,466,730120,2.803,"        0.378"
2021,710,466,730420,2.099,"        0.051"
2021,710,466,730490,537.096,"      234.658"
2021,710,466,730630,3.933,"        0.280"
2021,710,466,730660,1.241,"        0.033"
2021,710,466,730711,28.116,"        1.254"
2021,710,466,730721,41.232,"       16.650"
2021,710,466,730723,1.486,"        0.066"
2021,710,466,730791,67.125,"       24.498"
2021,710,466,730793,0.013,"        0.008"
2021,710,466,730820,183.792,"       30.514"
2021,710,466,730840,1104.559,"      332.144"
2021,710,466,730900,62.863,"       15.237"
2021,710,466,731029,31.98,"        3.096"
2021,710,466,731210,8.072,"        1.422"
2021,710,466,731411,109.209,"      116.811"
2021,710,466,731420,1483.946,"     1231.771"
2021,710,466,731449,0.859,"        1.189"
2021,710,466,731511,2.622,"        0.012"
2021,710,466,731581,0.159,"        0.030"
2021,710,466,731589,23.378,"        2.938"
2021,710,466,731811,0.639,"        0.031"
2021,710,466,731814,0.041,"        0.016"
2021,710,466,731816,19.598,"        2.137"
2021,710,466,731821,2.781,"        0.065"
2021,710,466,731823,0.27,"        0.004"
2021,710,466,731829,14.235,"        1.039"
2021,710,466,732010,1.714,"        0.138"
2021,710,466,732090,3.429,"        0.252"
2021,710,466,732183,5.612,"        0.960"
2021,710,466,732290,2.187,"        0.036"
2021,710,466,732429,1.693,"        0.087"
2021,710,466,732599,19.38,"        0.191"
2021,710,466,732619,1.615,"        0.031"
2021,710,466,732690,3439.599,"     1695.162"
2021,710,466,740811,6.446,"        0.372"
2021,710,466,740919,0.329,"        0.010"
2021,710,466,741300,0.89,"        0.006"
2021,710,466,741529,0.068,"        0.005"
